,ICC1,ICC2,ICC3,ICC1k,ICC2k,ICC3k
glcm_Contrast_wavelet-HHH,0.996652464467008,0.9966525415794293,0.9966984606329489,0.9983234260380484,0.9983234647236505,0.9983465007700739
glcm_Correlation_wavelet-HHH,0.9892336123226843,0.9892342688342797,0.9893549263845834,0.9945876705427551,0.9945880023613161,0.994648982203109
glcm_DifferenceAverage_wavelet-HHH,0.9964005184260876,0.9964006910079086,0.99649624762268,0.9981970143061523,0.9981971009084983,0.998245049355093
glcm_DifferenceEntropy_wavelet-HHH,0.9958092625740435,0.9958092700259026,0.995812811482284,0.9979002314977977,0.9979002352393909,0.9979020134084587
glcm_DifferenceVariance_wavelet-HHH,0.9960379109273506,0.996037920484326,0.9960427256040019,0.9980150231361044,0.9980150279335811,0.9980174400351072
glcm_JointEnergy_wavelet-HHH,0.9960540541593846,0.996054053097697,0.9960535171056935,0.9980231267623275,0.9980231262293828,0.9980228571726729
glcm_JointEntropy_wavelet-HHH,0.9961496647906622,0.9961496904549182,0.9961629702241052,0.9980711189760706,0.9980711318577494,0.9980777973376271
glcm_Imc1_wavelet-HHH,0.9892619639339431,0.9892619889068212,0.9892665902760092,0.9946020000076704,0.9946020126292768,0.9946043382136621
glcm_Imc2_wavelet-HHH,0.9885726113501618,0.9885722819706259,0.9885152966488491,0.9942534717693414,0.9942533051813186,0.9942244832762888
glcm_Idm_wavelet-HHH,0.9958339356192352,0.9958342039725554,0.9959625120458583,0.9979126197293202,0.9979127544667022,0.997977172452
glcm_Idmn_wavelet-HHH,0.9874775318436503,0.9874774495988592,0.9874644787038501,0.9936993158635945,0.9936992742213664,0.993692706747481
glcm_Id_wavelet-HHH,0.9952363592814216,0.9952367157907936,0.9953857044964239,0.9976124930279969,0.9976126721348357,0.9976875170082766
glcm_Idn_wavelet-HHH,0.9866278522925979,0.9866276612249494,0.986599467213854,0.9932689216593986,0.9932688248351454,0.9932545372092847
glcm_InverseVariance_wavelet-HHH,0.9887518702675949,0.9887527636272969,0.9889098479120876,0.9943441261322904,0.9943445778789571,0.9944240046377393
glcm_MaximumProbability_wavelet-HHH,0.989775165882431,0.9897748399321677,0.989711739289501,0.9948613118241254,0.9948611471697064,0.9948292707394023
glcm_SumEntropy_wavelet-HHH,0.9957815341194254,0.9957815026986697,0.995766668992718,0.9978863087925924,0.9978862930157304,0.9978788447201503
gldm_DependenceEntropy_wavelet-HHH,0.9910532798747895,0.9910542678898667,0.9912732068664267,0.9955065390687219,0.995507037525595,0.9956174807638244
gldm_DependenceNonUniformity_wavelet-HHH,0.9997476632264529,0.9997476667445304,0.9997755444705656,0.999873815692756,0.9998738174522386,0.999887759638798
gldm_DependenceNonUniformityNormalized_wavelet-HHH,0.9949271074451104,0.994927703665765,0.9951616277675395,0.9974571038029623,0.997457403431255,0.9975749472297769
gldm_DependenceVariance_wavelet-HHH,0.9886191972808673,0.9886215590439317,0.9890320501882139,0.9942770326592973,0.9942782270943805,0.994485785278951
gldm_GrayLevelNonUniformity_wavelet-HHH,0.999749885917078,0.9997498890013924,0.9997745467005887,0.9998749273173194,0.9998749288598623,0.9998872606415642
gldm_GrayLevelVariance_wavelet-HHH,0.9964654664779109,0.9964654917935566,0.996479766112053,0.9982296044777952,0.9982296171804762,0.9982367795818926
gldm_HighGrayLevelEmphasis_wavelet-HHH,0.965611859857198,0.9656079042953539,0.9653858135819056,0.9825051217663592,0.9825030741739029,0.9823880959255474
gldm_LargeDependenceEmphasis_wavelet-HHH,0.9979810230989524,0.997981281671722,0.9982369724609286,0.9989894914527686,0.9989896210005587,0.9991177084783393
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-HHH,0.9680489005293978,0.9680454803479003,0.9678382773017672,0.9837650886306699,0.9837633225597758,0.9836563181694322
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-HHH,0.9651666202588401,0.9651631467554833,0.9649706975023744,0.9822745921989191,0.9822727933291275,0.9821731171145959
gldm_LowGrayLevelEmphasis_wavelet-HHH,0.9746948943773401,0.974692871500758,0.9745370635595693,0.987185308629342,0.9871842711013542,0.9871043512373843
gldm_SmallDependenceEmphasis_wavelet-HHH,0.9970302677664793,0.9970302863010061,0.9970427316757305,0.998512925777113,0.998512935071959,0.9985191762412675
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-HHH,0.9895383209364444,0.9895380209474279,0.9894812741265111,0.9947416549088477,0.9947415033327233,0.9947128299168801
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-HHH,0.9672985342864036,0.9673025015155636,0.9675372580893147,0.983377476705406,0.9833795268093001,0.9835008248117192
glrlm_GrayLevelNonUniformity_wavelet-HHH,0.999771726568694,0.9997717291918802,0.9997947073168743,0.99988585025567,0.9998858515675626,0.999897343121084
glrlm_GrayLevelNonUniformityNormalized_wavelet-HHH,0.9966942607234383,0.9966943027444068,0.9967196423863875,0.9983443938605984,0.99834441494071,0.9983571265870396
glrlm_GrayLevelVariance_wavelet-HHH,0.9964328172646014,0.9964328518690798,0.9964521846090276,0.9982132217500381,0.9982132391141627,0.9982229399640407
glrlm_HighGrayLevelRunEmphasis_wavelet-HHH,0.9657468551441987,0.965742931401001,0.9655217278106375,0.9825749969960966,0.9825729661535225,0.9824584629609934
glrlm_LongRunEmphasis_wavelet-HHH,0.9966163768786196,0.9966168921589074,0.9969205273320468,0.998305321362399,0.9983055798764506,0.9984578892220275
glrlm_LongRunHighGrayLevelEmphasis_wavelet-HHH,0.9647200394632651,0.9647158668919591,0.9644877263979881,0.9820432632496725,0.9820411013609527,0.9819228834444663
glrlm_LongRunLowGrayLevelEmphasis_wavelet-HHH,0.9680756772512031,0.9680726716923794,0.967890424969082,0.9837789150499613,0.9837773631193376,0.9836832505390016
glrlm_LowGrayLevelRunEmphasis_wavelet-HHH,0.9753658990486695,0.9753639705172265,0.9752112776613947,0.9875293478726174,0.9875283594059261,0.9874500907224697
glrlm_RunEntropy_wavelet-HHH,0.9963173325820937,0.9963179884134012,0.9966729753110135,0.9981552695266422,0.9981555986531357,0.9983337157711226
glrlm_RunLengthNonUniformity_wavelet-HHH,0.9997814143405355,0.9997814165509442,0.9998016371846931,0.9998906952240395,0.9998906963294855,0.9999008087544192
glrlm_RunLengthNonUniformityNormalized_wavelet-HHH,0.9974776432900051,0.9974780326784831,0.9977860988682272,0.9987372290656328,0.9987374242518526,0.9988918227366649
glrlm_RunPercentage_wavelet-HHH,0.9976012759700116,0.9976016642996113,0.9979247725210934,0.9987991977884457,0.9987993924197949,0.9989613084999752
glrlm_RunVariance_wavelet-HHH,0.9974865618023685,0.9974870755772844,0.9978950374195086,0.9987416995710031,0.9987419571052848,0.9989464098258084
glrlm_ShortRunEmphasis_wavelet-HHH,0.9958926754832927,0.9958931430077683,0.9961199137138756,0.9979421115337714,0.9979423462590574,0.9980561857734763
glrlm_ShortRunHighGrayLevelEmphasis_wavelet-HHH,0.9671764297228099,0.9671728454633353,0.9669616654191487,0.9833143739517989,0.9833125215141261,0.9832033663076952
glrlm_ShortRunLowGrayLevelEmphasis_wavelet-HHH,0.977021021111689,0.9770195845660646,0.9768974418239901,0.9883769678506555,0.9883762327832583,0.9883137295404185
glszm_GrayLevelNonUniformity_wavelet-HHH,0.9995904742599518,0.9995904773871401,0.9996057436077511,0.999795195193556,0.9997951967577907,0.999802832936688
glszm_GrayLevelNonUniformityNormalized_wavelet-HHH,0.9119929545126327,0.9120615028189228,0.913484521087425,0.9539710409080455,0.9540085415393643,0.9547864234284954
glszm_GrayLevelVariance_wavelet-HHH,0.9888872239893816,0.9888869019606327,0.9888295928676816,0.9944125660436753,0.9944124032249334,0.9943834267287768
glszm_HighGrayLevelZoneEmphasis_wavelet-HHH,0.9681794106398628,0.9681761548511018,0.9679780735335682,0.9838324752367,0.9838307942759801,0.983728514612495
glszm_LargeAreaEmphasis_wavelet-HHH,0.982307033714064,0.9823090833698896,0.9825367288757572,0.9910745580855926,0.9910756012881523,0.9911914514016869
glszm_LargeAreaHighGrayLevelEmphasis_wavelet-HHH,0.9943781062882638,0.9943781122619747,0.9943802254788023,0.997181129448819,0.9971811324525374,0.9971821950250993
glszm_LargeAreaLowGrayLevelEmphasis_wavelet-HHH,0.9690365478536421,0.9690431726911486,0.9694580167337349,0.9842748210132972,0.9842782384164073,0.984492188710416
glszm_LowGrayLevelZoneEmphasis_wavelet-HHH,0.9405797464154063,0.9405884722105576,0.9408648020150349,0.9693801536915175,0.9693847878413059,0.9695315212458023
glszm_SizeZoneNonUniformity_wavelet-HHH,0.9996640968838555,0.999664099190111,0.999677826436904,0.9998320202294635,0.9998320213829788,0.9998388872653201
glszm_SizeZoneNonUniformityNormalized_wavelet-HHH,0.7988011934992226,0.7992275716760757,0.8026294175787202,0.8881483917022627,0.8884118765827416,0.8905096186179039
glszm_SmallAreaEmphasis_wavelet-HHH,0.9287006177700885,0.9287101072228338,0.9289573827786746,0.9630324263014206,0.9630375282888846,0.9631704578568822
glszm_SmallAreaHighGrayLevelEmphasis_wavelet-HHH,0.9686823320855604,0.968679041497338,0.9684755235240221,0.9840920663511707,0.9840903682914002,0.9839853347937282
glszm_SmallAreaLowGrayLevelEmphasis_wavelet-HHH,0.7841123679939044,0.7842169756695897,0.7849776926326528,0.8789943750858896,0.8790600990390028,0.8795378181728355
glszm_ZoneEntropy_wavelet-HHH,0.9621694511773378,0.9621851549913085,0.9629846428210306,0.9807200398518267,0.9807281973811188,0.9811433281893769
glszm_ZonePercentage_wavelet-HHH,0.9972023676618007,0.9972023438079748,0.9971853389392411,0.9985992244033465,0.9985992124429962,0.998590686099141
glszm_ZoneVariance_wavelet-HHH,0.9822271851367693,0.9822291419918447,0.9824454840228021,0.9910339162955207,0.9910349123460579,0.991145019563627
ngtdm_Busyness_wavelet-HHH,0.8968420493720624,0.8968816156728633,0.897570142927402,0.9456159511741701,0.9456379441525884,0.9460205160508173
ngtdm_Coarseness_wavelet-HHH,0.9871489441378434,0.9871542538170553,0.9879706547888816,0.9935329176506534,0.9935356069322401,0.9939489322027261
ngtdm_Complexity_wavelet-HHH,0.9874769876168421,0.9874765010085701,0.9873997659740112,0.9936990403103112,0.993698793930356,0.9936599398662939
ngtdm_Contrast_wavelet-HHH,0.9864696628802962,0.9864697263645289,0.9864789834674599,0.9931887522006828,0.9931887843766776,0.9931934761731338
ngtdm_Strength_wavelet-HHH,0.9397830348242089,0.93982127096291,0.9410163106022332,0.96895685543448,0.9689771784968529,0.9696119558215015
firstorder_10Percentile_wavelet-LLL,0.9965979980816781,0.9965983467434736,0.996802665856593,0.9982961007065065,0.9982962756319645,0.9983987730995765
firstorder_90Percentile_wavelet-LLL,0.9981106377581503,0.998110663486639,0.9981378478748725,0.9990544256128031,0.9990544385013871,0.9990680562268974
firstorder_Energy_wavelet-LLL,0.9998775244484616,0.9998775247629481,0.9998826596620085,0.999938758473936,0.9999387586311985,0.9999413263886135
firstorder_Entropy_wavelet-LLL,0.9810070848203186,0.9810058767170299,0.9808810927475259,0.9904124950762586,0.9904118793860178,0.9903482812156302
firstorder_InterquartileRange_wavelet-LLL,0.9932352119572513,0.9932350586243118,0.9931900346719122,0.9966061265613976,0.9966060493736463,0.9965833838170836
firstorder_Kurtosis_wavelet-LLL,0.703395462172262,0.7034396821632057,0.7036494926699581,0.82587452860213,0.8259050080011106,0.8260496019837968
firstorder_Maximum_wavelet-LLL,0.9944220424314724,0.994421955230046,0.9943908641718525,0.9972032210586044,0.9972031772136651,0.9971875443630872
firstorder_MeanAbsoluteDeviation_wavelet-LLL,0.9954009002830672,0.9954008462834821,0.9953774721565132,0.9976951500240977,0.9976951228997002,0.9976833817621029
firstorder_Mean_wavelet-LLL,0.9983370188045145,0.998337075543594,0.9984052045069228,0.9991678174502916,0.9991678458670675,0.9992019659028707
firstorder_Median_wavelet-LLL,0.998469176872232,0.9984692236505385,0.9985302490600267,0.9992340021324904,0.9992340255574889,0.9992645840909016
firstorder_Minimum_wavelet-LLL,0.9792421070582414,0.9792456959913322,0.9795844262249184,0.989512201227059,0.9895140335276703,0.9896869395896318
firstorder_Range_wavelet-LLL,0.9907176571465088,0.9907176441851092,0.9907148774156516,0.9953371876618623,0.9953371811205851,0.9953357848028933
firstorder_RobustMeanAbsoluteDeviation_wavelet-LLL,0.9937172891813991,0.9937171597086554,0.9936762047806487,0.9968487453799528,0.9968486802349322,0.9968280730821848
firstorder_RootMeanSquared_wavelet-LLL,0.9983956404934874,0.9983956881105349,0.9984549559701911,0.9991971762377763,0.9991972000845428,0.999226880733442
firstorder_Skewness_wavelet-LLL,0.9222404318205322,0.9222585837830153,0.9226893635083159,0.9595474286711249,0.9595572537051758,0.9597903655374594
firstorder_TotalEnergy_wavelet-LLL,0.9998575801561203,0.9998575805214402,0.9998627099979173,0.999928785006846,0.999928785189532,0.9999313502864989
firstorder_Uniformity_wavelet-LLL,0.8119132470632305,0.8118534798107852,0.811337851427312,0.8961943938311492,0.8961579828138955,0.8958437552530443
firstorder_Variance_wavelet-LLL,0.9984684731678728,0.9984684705088942,0.998465003514989,0.9992336497409441,0.9992336484094163,0.9992319122514974
glcm_Autocorrelation_wavelet-LLL,0.9963325444545045,0.9963325206819249,0.9963196043224198,0.9981629034923649,0.9981628915623624,0.9981564095901221
glcm_JointAverage_wavelet-LLL,0.9947171861901063,0.9947170943924771,0.9946825258836597,0.9973515975866314,0.9973515514443758,0.9973341752146825
glcm_ClusterProminence_wavelet-LLL,0.998463201556479,0.9984631975173367,0.9984579490559546,0.999231009886835,0.9992310078641566,0.9992283795889857
glcm_ClusterShade_wavelet-LLL,0.9934290331038876,0.9934290525506483,0.9934349326872697,0.9967036865687258,0.9967036963563144,0.9967066558305566
glcm_ClusterTendency_wavelet-LLL,0.9988042804053563,0.998804275942117,0.9987968195627693,0.9994017825525162,0.9994017803182257,0.9993980476527405
glcm_Contrast_wavelet-LLL,0.9958086220474106,0.9958085632928965,0.9957806456921665,0.9978999098880084,0.9978998803872311,0.9978858626989189
glcm_Correlation_wavelet-LLL,0.9872471953357557,0.9872471630232876,0.9872421601660465,0.993582678242457,0.9935826618781978,0.9935801282351581
glcm_DifferenceAverage_wavelet-LLL,0.9944934038754062,0.9944933022400723,0.9944565928372706,0.9972391003580688,0.9972390492594069,0.9972205927255386
glcm_DifferenceEntropy_wavelet-LLL,0.9858202639976604,0.9858196527948517,0.9857346746539758,0.9928595068448973,0.9928591968635265,0.9928160969699993
glcm_DifferenceVariance_wavelet-LLL,0.9973891778395768,0.9973891651120271,0.9973794408217473,0.9986928825942438,0.9986928762138215,0.9986880013257899
glcm_JointEnergy_wavelet-LLL,0.5646837798346527,0.5645828702594873,0.5643212424395553,0.7217864556560117,0.721704015800519,0.7214902248076586
glcm_JointEntropy_wavelet-LLL,0.9795729572303369,0.9795715609982029,0.9794376676725463,0.9896810861680779,0.9896803735695738,0.9896120334258208
glcm_Imc1_wavelet-LLL,0.9880878323099035,0.9880873763698799,0.9880117437714453,0.9940082286624852,0.9940079979523476,0.9939697256486967
glcm_Imc2_wavelet-LLL,0.9855557250141075,0.985555088375917,0.9854682184286028,0.9927253237952867,0.9927250008279054,0.9926809296484743
glcm_Idm_wavelet-LLL,0.9570205104823879,0.95701709227358,0.9568648911173826,0.9780383039996765,0.9780365189981635,0.9779570326605498
glcm_Idmn_wavelet-LLL,0.9664963939467305,0.966494043870972,0.9663584754415057,0.9829627930382174,0.9829615776190846,0.9828914590199832
glcm_Id_wavelet-LLL,0.965475714954987,0.965473269587162,0.9653365193047728,0.9824346417600974,0.9824333757435988,0.9823625723357091
glcm_Idn_wavelet-LLL,0.9675720730484921,0.967570055480076,0.967449671842548,0.9835188111298687,0.9835177688186502,0.9834555726515901
glcm_InverseVariance_wavelet-LLL,0.9888089993190153,0.9888086963581906,0.9887551615425316,0.9943730138566265,0.9943728606666381,0.9943457904346824
glcm_MaximumProbability_wavelet-LLL,0.6154581661775627,0.615413348318507,0.6152699304710868,0.7619611316012436,0.761926783580307,0.7618168565691629
glcm_SumEntropy_wavelet-LLL,0.9814867114080604,0.9814855612059664,0.9813636199867952,0.990656869669954,0.9906562837718761,0.9905941646322702
gldm_DependenceEntropy_wavelet-LLL,0.9878595282003432,0.9878596381061489,0.9878775243097269,0.993892691295623,0.9938927469218012,0.9939017995112739
gldm_DependenceNonUniformity_wavelet-LLL,0.9996830865205816,0.9996830893091128,0.9997006821001407,0.9998415181477732,0.9998415195424807,0.9998503186489165
gldm_DependenceNonUniformityNormalized_wavelet-LLL,0.9938964224949176,0.9938962986990402,0.9938559829093799,0.9969388693232896,0.9969388070458116,0.9969185251375805
gldm_DependenceVariance_wavelet-LLL,0.950771367771473,0.9507749790633224,0.9509144925781731,0.9747645300511228,0.9747664279760687,0.974839744330896
gldm_GrayLevelNonUniformity_wavelet-LLL,0.9986197567610936,0.9986197972508845,0.998678390226156,0.9993094017837875,0.9993094220566542,0.9993387581612395
gldm_GrayLevelVariance_wavelet-LLL,0.998468197198861,0.9984681945579263,0.9984647517126223,0.9992335115448492,0.9992335102223567,0.9992317861568176
gldm_HighGrayLevelEmphasis_wavelet-LLL,0.9961869195815024,0.9961868928964577,0.9961729498809604,0.9980898179518695,0.998089804558325,0.9980828063423723
gldm_LargeDependenceEmphasis_wavelet-LLL,0.9193768749742417,0.9193812815264896,0.9194817922560653,0.9579951566172535,0.9579975488718978,0.958052111737253
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-LLL,0.9978520082422819,0.9978519933003459,0.9978381109069541,0.9989248494138423,0.9989248419268008,0.9989178857479776
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-LLL,0.043928593065906026,0.04483541023921027,0.04492062310547137,0.08416014918586044,0.08582291488177149,0.08597901527097568
gldm_LowGrayLevelEmphasis_wavelet-LLL,0.35173304975453856,0.35218558630104385,0.35267797503933246,0.5204179180473687,0.5209130904352578,0.5214514933298555
gldm_SmallDependenceEmphasis_wavelet-LLL,0.9897191405428168,0.9897187883033421,0.9896509741014836,0.9948330097209708,0.994832831776482,0.9947985721952113
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-LLL,0.9957101149229931,0.9957101181420497,0.995711612471953,0.9978504467933849,0.99785044840984,0.9978511987898214
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-LLL,0.9634997730546238,0.9634965715711098,0.9633275820808742,0.9814106283859698,0.9814089675747781,0.9813212943913019
